student_id,date,status
ST01548,2025-11-11,Late
ST02345,2025-11-11,Absent
ST02160,2025-10-22,Absent
ST04257,2025-09-09,Late
ST00558,2025-12-22,Present
ST00156,2025-09-02,Present
ST03953,2025-11-16,Present
ST00714,2025-11-28,Late
ST01099,2025-11-04,Absent
ST04182,2025-09-06,Late
ST01700,2025-11-12,Absent
ST02708,2025-10-10,Absent
ST04068,2025-10-14,Present
ST02850,2025-12-23,Late
ST04880,2025-09-30,Present
ST02073,2025-11-12,Late
ST03226,2025-09-16,Present
ST02694,2025-12-19,Absent
ST00231,2025-10-15,Present
ST00376,2025-12-23,Present
ST03160,2025-12-09,Present
ST04973,2025-10-10,Late
ST03080,2025-10-04,Absent
ST00686,2025-12-18,Present
ST04024,2025-12-12,Present
ST00135,2025-11-05,Late
ST00538,2025-10-31,Late
ST01306,2025-12-27,Absent
ST01267,2025-10-15,Present
ST00362,2025-12-18,Present
ST04268,2025-12-10,Absent
ST03628,2025-09-14,Late
ST00300,2025-11-12,Late
ST04666,2025-12-22,Absent
ST02514,2025-12-21,Late
ST01445,2025-11-26,Late
ST02474,2025-12-29,Late
ST04026,2025-12-10,Present
ST00506,2025-10-03,Absent
ST02842,2025-12-26,Absent
ST04669,2025-10-15,Late
ST03472,2025-09-18,Present
ST03933,2025-10-25,Present
ST01807,2025-09-25,Absent
ST02480,2025-12-21,Absent
ST00170,2025-11-23,Present
ST00891,2025-10-06,Late
ST01053,2025-09-21,Present
ST04291,2025-09-27,Late
ST00036,2025-10-25,Absent
ST00319,2025-11-12,Late
ST04509,2025-09-18,Present
ST02092,2025-09-20,Absent
ST03001,2025-12-15,Present
ST01576,2025-09-22,Present
ST03569,2025-09-19,Late
ST02697,2025-09-14,Present
ST01046,2025-09-18,Absent
ST03152,2025-10-14,Late
ST03928,2025-10-12,Absent
ST01086,2025-12-02,Present
ST03847,2025-12-02,Absent
ST02967,2025-09-07,Absent
ST04720,2025-12-03,Present
ST04011,2025-11-04,Absent
ST03317,2025-10-31,Present
ST01421,2025-11-05,Absent
ST00430,2025-11-25,Absent
ST00549,2025-09-29,Present
ST01941,2025-11-04,Late
ST00945,2025-12-23,Absent
ST02404,2025-12-04,Late
ST03753,2025-09-18,Present
ST00842,2025-11-13,Absent
ST02561,2025-09-12,Absent
ST02298,2025-10-06,Present
ST02169,2025-10-09,Late
ST04206,2025-09-10,Absent
ST04246,2025-12-13,Late
ST04795,2025-12-10,Late
ST01522,2025-12-15,Late
ST03485,2025-11-18,Present
ST03489,2025-11-12,Present
ST03392,2025-09-20,Late
ST04673,2025-11-18,Late
ST02783,2025-12-08,Present
ST01534,2025-11-16,Absent
ST03442,2025-09-03,Absent
ST04229,2025-12-26,Late
ST02995,2025-10-12,Absent
ST01373,2025-09-12,Absent
ST01263,2025-12-28,Absent
ST04985,2025-10-18,Present
ST03195,2025-09-26,Late
ST01867,2025-09-19,Absent
ST01718,2025-11-04,Absent
ST01040,2025-11-03,Present
ST02612,2025-10-20,Present
ST04295,2025-12-05,Present
ST03438,2025-09-20,Absent
ST00661,2025-09-27,Absent
ST04986,2025-10-04,Present
ST00739,2025-10-30,Late
ST00201,2025-12-19,Present
ST03784,2025-10-09,Late
ST00554,2025-11-01,Late
ST03317,2025-09-11,Late
ST01327,2025-10-09,Present
ST03181,2025-12-29,Late
ST01435,2025-09-26,Present
ST02397,2025-12-22,Present
ST00659,2025-10-04,Late
ST03626,2025-12-13,Late
ST01765,2025-12-09,Late
ST03085,2025-12-27,Present
ST01868,2025-10-12,Present
ST00784,2025-09-15,Absent
ST03998,2025-11-15,Absent
ST04015,2025-10-19,Late
ST04094,2025-11-11,Present
ST01944,2025-10-08,Late
ST01618,2025-11-15,Absent
ST01476,2025-12-16,Late
ST01955,2025-12-22,Present
ST03717,2025-10-05,Present
ST01766,2025-10-05,Absent
ST03814,2025-12-27,Present
ST03017,2025-09-28,Present
ST00553,2025-11-11,Present
ST04130,2025-10-03,Late
ST01034,2025-12-27,Late
ST03841,2025-12-20,Late
ST00083,2025-12-06,Absent
ST01462,2025-09-26,Late
ST04582,2025-11-07,Present
ST01677,2025-11-18,Late
ST01109,2025-09-30,Absent
ST02878,2025-10-18,Present
ST02105,2025-10-30,Present
ST04979,2025-09-21,Present
ST00173,2025-09-26,Absent
ST04338,2025-11-27,Absent
ST00817,2025-09-04,Absent
ST02398,2025-10-11,Late
ST02559,2025-10-21,Absent
ST04226,2025-11-29,Late
ST00989,2025-12-17,Absent
ST00434,2025-12-19,Late
ST03139,2025-12-04,Absent
ST00255,2025-12-26,Late
ST03761,2025-10-18,Late
ST00610,2025-12-13,Absent
ST04417,2025-09-17,Present
ST03212,2025-11-30,Present
ST03241,2025-11-28,Present
ST04713,2025-09-18,Present
ST04067,2025-11-17,Present
ST04048,2025-10-02,Late
ST00518,2025-12-25,Absent
ST04357,2025-10-25,Late
ST03455,2025-09-20,Late
ST02478,2025-10-26,Late
ST00639,2025-11-08,Present
ST02392,2025-10-13,Present
ST02271,2025-12-16,Absent
ST04051,2025-11-08,Absent
ST00276,2025-09-03,Late
ST01945,2025-09-01,Late
ST04786,2025-09-08,Absent
ST02009,2025-12-19,Present
ST01012,2025-12-03,Present
ST00678,2025-11-21,Present
ST01232,2025-10-07,Late
ST02341,2025-12-14,Present
ST00466,2025-11-20,Absent
ST00790,2025-09-15,Absent
ST00590,2025-11-01,Late
ST04877,2025-09-11,Present
ST02887,2025-11-19,Late
ST04823,2025-12-08,Late
ST02051,2025-12-08,Present
ST01459,2025-12-04,Present
ST03198,2025-10-03,Late
ST01471,2025-09-04,Late
ST04402,2025-09-10,Late
ST01116,2025-09-06,Late
ST03240,2025-12-11,Late
ST03964,2025-11-21,Absent
ST02500,2025-10-19,Absent
ST01438,2025-11-22,Absent
ST02978,2025-12-20,Absent
ST01365,2025-10-28,Present
ST00633,2025-10-07,Absent
ST01466,2025-12-17,Late
ST01870,2025-12-28,Absent
ST00609,2025-09-28,Late
ST04601,2025-10-02,Late
ST02178,2025-12-19,Late
ST04685,2025-11-15,Late
ST02408,2025-11-17,Absent
ST01350,2025-11-12,Present
ST03632,2025-09-16,Present
ST04418,2025-11-14,Absent
ST03458,2025-11-08,Absent
ST03030,2025-10-08,Late
ST01928,2025-09-16,Present
ST02535,2025-09-17,Present
ST02791,2025-09-01,Absent
ST01823,2025-09-02,Absent
ST02564,2025-11-18,Absent
ST01531,2025-12-16,Absent
ST01910,2025-11-13,Absent
ST00482,2025-09-09,Absent
ST03903,2025-12-05,Late
ST03644,2025-11-11,Present
ST04614,2025-12-04,Absent
ST00943,2025-12-23,Present
ST02416,2025-12-25,Absent
ST00024,2025-10-03,Absent
ST03118,2025-12-25,Absent
ST02144,2025-09-14,Late
ST04236,2025-09-05,Absent
ST01954,2025-11-25,Absent
ST02584,2025-09-02,Late
ST01701,2025-12-17,Present
ST01846,2025-12-05,Late
ST01833,2025-10-12,Absent
ST03963,2025-11-24,Absent
ST00573,2025-12-21,Present
ST01737,2025-10-29,Late
ST02770,2025-11-17,Late
ST01691,2025-12-01,Late
ST03873,2025-11-20,Late
ST04232,2025-09-25,Absent
ST04959,2025-09-07,Absent
ST02334,2025-12-01,Late
ST02369,2025-12-29,Present
ST03676,2025-10-15,Late
ST02544,2025-12-01,Late
ST04007,2025-09-07,Late
ST04649,2025-10-15,Late
ST03676,2025-10-15,Late
ST03735,2025-12-25,Present
ST04507,2025-09-30,Absent
ST04844,2025-09-18,Late
ST00617,2025-11-18,Present
ST03984,2025-09-25,Present
ST00456,2025-11-03,Late
ST01925,2025-12-27,Late
ST01673,2025-11-30,Late
ST03318,2025-12-11,Absent
ST04558,2025-09-16,Absent
ST04146,2025-10-15,Late
ST02966,2025-10-23,Absent
ST03497,2025-10-30,Present
ST02211,2025-11-29,Absent
ST02077,2025-09-05,Present
ST01309,2025-12-08,Absent
ST03043,2025-11-11,Present
ST02198,2025-11-12,Present
ST03709,2025-09-16,Present
ST01355,2025-11-08,Late
ST00860,2025-12-19,Present
ST04546,2025-12-29,Late
ST01397,2025-10-22,Present
ST02843,2025-09-03,Present
ST00939,2025-09-24,Late
ST02591,2025-11-24,Absent
ST04065,2025-09-27,Present
ST03363,2025-11-06,Present
ST01045,2025-12-06,Present
ST00272,2025-12-21,Present
ST00232,2025-11-27,Absent
ST01859,2025-09-16,Absent
ST04997,2025-11-27,Late
ST03550,2025-09-07,Present
ST00453,2025-10-30,Present
ST03066,2025-12-14,Present
ST02740,2025-11-10,Late
ST03445,2025-12-04,Absent
ST02128,2025-12-24,Late
ST00897,2025-09-24,Absent
ST02021,2025-12-27,Present
ST03432,2025-09-11,Late
ST04583,2025-09-10,Absent
ST00282,2025-11-29,Absent
ST00681,2025-11-02,Late
ST03837,2025-11-21,Late
ST02033,2025-11-03,Present
ST04009,2025-09-20,Present
ST02815,2025-10-23,Present
ST05000,2025-09-13,Late
ST00834,2025-12-08,Absent
ST00751,2025-10-08,Present
ST03751,2025-11-05,Absent
ST02706,2025-11-07,Absent
ST02465,2025-09-21,Absent
ST03480,2025-12-17,Present
ST03804,2025-12-12,Absent
ST03667,2025-10-30,Late
ST00568,2025-10-11,Absent
ST04892,2025-11-27,Late
ST00735,2025-12-30,Absent
ST00829,2025-12-06,Absent
ST02368,2025-11-24,Present
ST00465,2025-11-18,Late
ST00252,2025-12-27,Absent
ST04942,2025-10-01,Present
ST03467,2025-09-11,Present
ST00749,2025-09-15,Late
ST04633,2025-11-26,Absent
ST02776,2025-09-07,Absent
ST02308,2025-12-22,Late
ST03274,2025-12-21,Absent
ST04718,2025-10-06,Absent
ST02068,2025-10-02,Late
ST03859,2025-11-02,Late
ST04533,2025-12-03,Late
ST03098,2025-09-24,Present
ST01448,2025-09-24,Present
ST02861,2025-11-04,Late
ST01601,2025-12-21,Late
ST04924,2025-09-06,Late
ST02399,2025-10-24,Late
ST03865,2025-11-29,Present
ST04621,2025-12-06,Present
ST00931,2025-11-22,Absent
ST01625,2025-10-17,Absent
ST01689,2025-09-19,Present
ST02842,2025-12-05,Present
ST01286,2025-11-30,Late
ST00406,2025-09-15,Present
ST00662,2025-11-19,Late
ST01809,2025-10-19,Late
ST00129,2025-11-02,Late
ST01185,2025-10-13,Late
ST01016,2025-12-25,Absent
ST00837,2025-10-16,Late
ST01443,2025-11-19,Absent
ST02044,2025-10-11,Late
ST04915,2025-12-11,Present
ST01683,2025-11-11,Present
ST00346,2025-12-29,Late
ST04676,2025-11-07,Late
ST02788,2025-10-20,Absent
ST01847,2025-09-05,Absent
ST02204,2025-12-28,Absent
ST04147,2025-12-25,Late
ST03523,2025-10-17,Present
ST00669,2025-12-14,Absent
ST00456,2025-12-30,Late
ST03233,2025-12-26,Present
ST04294,2025-09-30,Absent
ST04117,2025-11-27,Present
ST00440,2025-10-12,Late
ST01205,2025-12-04,Late
ST03117,2025-10-14,Present
ST04187,2025-10-08,Present
ST00910,2025-09-01,Present
ST04076,2025-09-19,Absent
ST00206,2025-09-14,Late
ST00670,2025-10-29,Present
ST01490,2025-09-03,Late
ST03900,2025-12-28,Late
ST00921,2025-11-08,Absent
ST04045,2025-10-25,Absent
ST04785,2025-10-11,Late
ST03936,2025-12-09,Present
ST02140,2025-12-23,Late
ST00669,2025-09-21,Present
ST04217,2025-10-27,Late
ST03220,2025-10-16,Late
ST02493,2025-12-01,Absent
ST03077,2025-09-14,Late
ST02509,2025-12-23,Present
ST01541,2025-11-19,Absent
ST02897,2025-11-04,Present
ST04671,2025-10-09,Late
ST02061,2025-09-15,Late
ST04702,2025-11-05,Late
ST02322,2025-10-14,Present
ST00969,2025-10-09,Late
ST04919,2025-09-30,Late
ST04807,2025-12-03,Present
ST04520,2025-09-02,Present
ST04545,2025-10-09,Absent
ST04885,2025-09-23,Present
ST02914,2025-10-28,Late
ST00015,2025-11-18,Late
ST04534,2025-11-30,Late
ST01405,2025-10-10,Late
ST00415,2025-11-26,Present
ST03487,2025-09-01,Late
ST00624,2025-11-14,Absent
ST03948,2025-11-18,Late
ST00827,2025-11-21,Late
ST00271,2025-11-13,Late
ST04028,2025-09-19,Late
ST04250,2025-10-22,Late
ST03678,2025-09-25,Late
ST01778,2025-12-30,Late
ST02341,2025-09-22,Late
ST02909,2025-12-08,Absent
ST04501,2025-12-12,Late
ST01002,2025-11-14,Absent
ST00212,2025-09-27,Absent
ST02621,2025-10-08,Late
ST00045,2025-11-05,Absent
ST03521,2025-11-14,Present
ST01908,2025-10-07,Present
ST03196,2025-09-09,Absent
ST01379,2025-12-16,Present
ST00805,2025-12-17,Absent
ST04724,2025-09-10,Absent
ST02987,2025-12-24,Present
ST00723,2025-09-18,Absent
ST03331,2025-10-15,Absent
ST04283,2025-11-28,Absent
ST00118,2025-10-09,Absent
ST01923,2025-12-14,Absent
ST02554,2025-11-23,Present
ST02089,2025-10-02,Present
ST03485,2025-09-26,Present
ST02757,2025-09-06,Present
ST00417,2025-10-21,Absent
ST00670,2025-12-17,Late
ST02789,2025-12-16,Absent
ST00722,2025-11-29,Late
ST03015,2025-12-17,Late
ST00418,2025-10-08,Present
ST00324,2025-09-17,Absent
ST03527,2025-12-30,Absent
ST03040,2025-12-27,Late
ST03534,2025-12-26,Absent
ST01407,2025-10-29,Absent
ST02459,2025-10-24,Present
ST00687,2025-10-21,Absent
ST03662,2025-09-30,Absent
ST02119,2025-11-17,Present
ST03198,2025-10-18,Absent
ST03265,2025-11-15,Present
ST03625,2025-09-16,Present
ST01908,2025-11-12,Present
ST00152,2025-09-27,Absent
ST01750,2025-09-30,Absent
ST02530,2025-12-11,Absent
ST01142,2025-11-28,Present
ST00375,2025-11-28,Present
ST00456,2025-10-29,Late
ST00741,2025-11-02,Present
ST04608,2025-11-07,Late
ST00912,2025-10-13,Present
ST00874,2025-11-01,Late
ST03120,2025-09-15,Late
ST00737,2025-10-02,Present
ST04477,2025-09-06,Present
ST00313,2025-12-25,Late
ST00138,2025-09-10,Present
ST02950,2025-09-30,Present
ST04032,2025-09-03,Absent
ST01088,2025-10-12,Absent
ST02141,2025-09-14,Present
ST00694,2025-12-17,Late
ST03422,2025-09-11,Present
ST04858,2025-10-16,Absent
ST01994,2025-09-09,Late
ST03254,2025-10-07,Absent
ST00449,2025-12-23,Late
ST00508,2025-11-08,Late
ST00352,2025-09-05,Late
ST01021,2025-10-03,Present
ST02887,2025-11-10,Absent
ST04097,2025-10-31,Present
ST00397,2025-12-27,Absent
ST01601,2025-09-27,Late
ST01865,2025-09-19,Present
ST01966,2025-09-16,Present
ST01732,2025-11-11,Absent
ST03680,2025-09-22,Present
ST03290,2025-12-26,Late
ST03998,2025-12-28,Present
ST00233,2025-11-21,Absent
ST02779,2025-09-17,Late
ST01817,2025-12-26,Absent
ST03786,2025-12-03,Absent
ST03735,2025-12-24,Late
ST03449,2025-10-05,Late
ST02847,2025-12-22,Late
ST02137,2025-10-13,Present
ST04978,2025-10-12,Present
ST04319,2025-09-18,Present
ST03647,2025-09-04,Late
ST01949,2025-09-25,Late
ST04357,2025-10-21,Present
ST01407,2025-10-23,Present
ST04404,2025-10-22,Late
ST02606,2025-09-08,Present
ST03459,2025-10-20,Present
ST01759,2025-12-09,Late
ST00172,2025-10-10,Absent
ST04244,2025-12-20,Late
ST03802,2025-10-07,Absent
ST01531,2025-09-05,Present
ST02870,2025-12-24,Late
ST01538,2025-10-23,Late
ST04810,2025-09-28,Late
ST00291,2025-10-15,Present
ST01638,2025-09-14,Present
ST02763,2025-12-06,Absent
ST02104,2025-10-22,Late
ST01170,2025-09-29,Late
ST02197,2025-09-21,Present
ST02040,2025-09-14,Late
ST03928,2025-10-12,Present
ST00559,2025-10-30,Present
ST02145,2025-09-12,Present
ST04173,2025-10-08,Present
ST01487,2025-10-25,Late
ST00553,2025-10-25,Absent
ST01879,2025-09-05,Late
ST04235,2025-10-14,Present
ST02909,2025-12-17,Present
ST03701,2025-11-16,Absent
ST01894,2025-10-09,Late
ST03213,2025-11-14,Present
ST01712,2025-10-28,Present
ST01947,2025-09-08,Late
ST04344,2025-09-19,Absent
ST04121,2025-10-31,Late
ST04063,2025-12-09,Late
ST00878,2025-09-09,Absent
ST01268,2025-10-29,Late
ST03711,2025-11-15,Present
ST04430,2025-11-21,Absent
ST04559,2025-10-12,Late
ST04580,2025-12-10,Late
ST02960,2025-10-02,Absent
ST01946,2025-11-10,Late
ST02832,2025-11-24,Late
ST04950,2025-10-19,Present
ST03755,2025-12-24,Present
ST01281,2025-12-01,Present
ST01029,2025-10-06,Late
ST04726,2025-12-17,Absent
ST02792,2025-11-15,Absent
ST01878,2025-11-23,Present
ST04163,2025-11-27,Present
ST01032,2025-12-08,Present
ST03635,2025-10-26,Late
ST01814,2025-12-07,Absent
ST04852,2025-10-20,Present
ST00281,2025-11-12,Late
ST02182,2025-11-29,Late
ST00615,2025-10-24,Late
ST00896,2025-10-03,Late
ST01718,2025-10-12,Absent
ST01217,2025-11-02,Present
ST02969,2025-10-01,Late
ST01471,2025-12-29,Late
ST00905,2025-12-23,Absent
ST03798,2025-10-22,Present
ST02467,2025-12-17,Absent
ST00666,2025-12-14,Present
ST01802,2025-12-15,Present
ST03371,2025-12-17,Present
ST04867,2025-10-16,Late
ST02114,2025-10-06,Present
ST01076,2025-11-01,Late
ST00594,2025-10-16,Late
ST03019,2025-12-24,Late
ST02778,2025-09-16,Late
ST04102,2025-11-27,Absent
ST03928,2025-09-15,Late
ST01796,2025-09-13,Absent
ST00186,2025-12-26,Present
ST03079,2025-11-20,Present
ST00203,2025-11-30,Absent
ST02865,2025-10-18,Absent
ST02678,2025-11-03,Absent
ST02454,2025-12-15,Late
ST04326,2025-09-05,Late
ST02860,2025-09-20,Present
ST03560,2025-09-17,Late
ST01234,2025-12-12,Late
ST03803,2025-12-10,Absent
ST04265,2025-12-04,Present
ST01678,2025-10-28,Absent
ST03378,2025-11-13,Absent
ST03556,2025-09-23,Present
ST01295,2025-10-30,Absent
ST02729,2025-12-11,Absent
ST04348,2025-12-14,Late
ST00933,2025-09-30,Late
ST02295,2025-10-08,Late
ST01488,2025-12-01,Present
ST04186,2025-09-04,Present
ST03241,2025-10-04,Present
ST04183,2025-12-20,Late
ST01195,2025-09-22,Absent
ST02885,2025-12-16,Late
ST04173,2025-09-28,Present
ST01158,2025-12-08,Late
ST02295,2025-09-24,Absent
ST03872,2025-09-02,Absent
ST04118,2025-10-26,Late
ST01672,2025-11-05,Absent
ST02654,2025-09-30,Late
ST01077,2025-11-13,Present
ST03822,2025-10-31,Absent
ST04117,2025-09-14,Absent
ST00291,2025-09-24,Absent
ST01516,2025-12-02,Present
ST04792,2025-10-07,Present
ST04173,2025-10-01,Absent
ST01820,2025-11-26,Present
ST00715,2025-12-01,Absent
ST02659,2025-10-24,Late
ST03814,2025-12-26,Absent
ST01650,2025-11-28,Absent
ST03925,2025-11-18,Late
ST03581,2025-09-27,Absent
ST01462,2025-11-18,Absent
ST02561,2025-11-22,Present
ST04780,2025-11-04,Present
ST03222,2025-10-07,Present
ST02158,2025-12-14,Present
ST04544,2025-12-09,Absent
ST01030,2025-11-03,Late
ST01678,2025-10-27,Late
ST03603,2025-09-30,Late
ST04122,2025-11-25,Absent
ST04173,2025-10-28,Present
ST04581,2025-12-23,Late
ST03783,2025-10-31,Present
ST02584,2025-11-11,Late
ST01989,2025-12-14,Late
ST02663,2025-09-05,Absent
ST04003,2025-12-09,Present
ST02495,2025-11-08,Present
ST03782,2025-09-19,Late
ST02100,2025-11-30,Late
ST02297,2025-09-23,Present
ST00254,2025-09-26,Absent
ST03342,2025-11-15,Late
ST00292,2025-11-27,Present
ST02800,2025-09-23,Late
ST03170,2025-09-29,Late
ST04534,2025-09-30,Absent
ST02535,2025-10-06,Absent
ST00557,2025-09-21,Absent
ST00727,2025-10-24,Present
ST01187,2025-10-24,Late
ST01959,2025-09-08,Late
ST02637,2025-12-11,Present
ST00448,2025-11-28,Late
ST02087,2025-11-13,Late
ST02695,2025-10-27,Late
ST02701,2025-09-25,Late
ST03396,2025-11-05,Late
ST01821,2025-12-17,Absent
ST01405,2025-10-09,Late
ST02450,2025-10-06,Present
ST04202,2025-09-18,Present
ST00432,2025-11-21,Late
ST00839,2025-12-10,Late
ST01709,2025-09-05,Present
ST01300,2025-12-27,Present
ST00401,2025-09-23,Present
ST00993,2025-11-08,Absent
ST00180,2025-11-04,Absent
ST01967,2025-09-10,Absent
ST04520,2025-09-26,Absent
ST03622,2025-12-14,Present
ST01703,2025-12-22,Present
ST01962,2025-11-15,Late
ST04515,2025-09-30,Absent
ST03782,2025-11-30,Late
ST02040,2025-10-16,Late
ST03454,2025-11-28,Absent
ST03572,2025-11-15,Late
ST02767,2025-11-01,Absent
ST02206,2025-11-30,Absent
ST02561,2025-10-07,Late
ST00819,2025-09-28,Late
ST01824,2025-09-09,Present
ST01202,2025-10-03,Absent
ST01847,2025-10-27,Late
ST01556,2025-12-26,Late
ST01477,2025-09-15,Late
ST00380,2025-10-17,Late
ST00339,2025-12-03,Present
ST04646,2025-12-22,Absent
ST02683,2025-09-13,Present
ST03300,2025-10-25,Late
ST02718,2025-12-11,Absent
ST00179,2025-10-05,Late
ST02464,2025-12-06,Absent
ST02585,2025-10-14,Absent
ST02545,2025-11-04,Absent
ST01660,2025-10-03,Late
ST04977,2025-10-15,Late
ST04240,2025-12-26,Late
ST02604,2025-11-06,Present
ST00180,2025-09-26,Late
ST03556,2025-10-11,Absent
ST04614,2025-09-10,Absent
ST03052,2025-09-03,Absent
ST00057,2025-12-21,Late
ST02695,2025-10-07,Absent
ST03506,2025-09-19,Late
ST00352,2025-09-04,Present
ST03262,2025-09-10,Late
ST04931,2025-10-23,Late
ST03295,2025-10-21,Absent
ST01154,2025-11-11,Late
ST04968,2025-11-15,Present
ST04004,2025-12-09,Present
ST02966,2025-10-10,Absent
ST02401,2025-11-06,Present
ST01956,2025-11-10,Late
ST00930,2025-09-25,Absent
ST04527,2025-09-30,Late
ST02195,2025-12-10,Absent
ST02379,2025-09-04,Late
ST03546,2025-11-28,Late
ST03884,2025-09-18,Late
ST03532,2025-12-10,Present
ST01700,2025-09-29,Present
ST02648,2025-11-03,Present
ST01881,2025-11-07,Absent
ST00372,2025-11-07,Late
ST04559,2025-11-22,Late
ST01305,2025-10-11,Present
ST03148,2025-12-16,Absent
ST02425,2025-12-08,Late
ST03253,2025-11-20,Present
ST01754,2025-11-15,Late
ST03715,2025-10-07,Absent
ST00831,2025-09-18,Late
ST00643,2025-09-15,Late
ST01278,2025-12-27,Absent
ST03115,2025-10-22,Late
ST04988,2025-12-16,Absent
ST00448,2025-10-05,Late
ST03661,2025-11-24,Present
ST00347,2025-11-23,Absent
ST03281,2025-09-20,Absent
ST01574,2025-09-21,Absent
ST04362,2025-12-06,Absent
ST01470,2025-12-26,Late
ST02520,2025-09-22,Late
ST04329,2025-10-02,Absent
ST00895,2025-11-05,Absent
ST02178,2025-11-27,Present
ST00431,2025-12-21,Absent
ST01465,2025-12-17,Present
ST03827,2025-09-05,Present
ST02909,2025-10-30,Present
ST04352,2025-10-05,Absent
ST00395,2025-10-13,Absent
ST02003,2025-12-10,Present
ST04416,2025-09-04,Absent
ST01986,2025-10-10,Absent
ST01150,2025-09-16,Absent
ST01734,2025-09-26,Absent
ST03710,2025-12-14,Late
ST04971,2025-11-26,Late
ST04939,2025-09-03,Late
ST03840,2025-12-17,Absent
ST01739,2025-10-31,Present
ST02027,2025-10-04,Late
ST03189,2025-11-02,Absent
ST00548,2025-09-06,Late
ST03142,2025-11-03,Absent
ST03192,2025-10-09,Present
ST00893,2025-12-10,Present
ST00267,2025-11-19,Absent
ST04725,2025-09-12,Present
ST02920,2025-12-01,Present
ST01704,2025-09-05,Present
ST04795,2025-10-13,Present
ST04488,2025-12-14,Late
ST02074,2025-12-20,Present
ST04038,2025-11-01,Absent
ST00008,2025-10-05,Present
ST00591,2025-11-20,Late
ST03556,2025-09-17,Present
ST02090,2025-09-14,Late
ST01005,2025-09-30,Late
ST02412,2025-09-26,Absent
ST04536,2025-12-30,Late
ST00892,2025-10-07,Late
ST00222,2025-10-16,Late
ST00218,2025-12-01,Absent
ST03170,2025-09-14,Present
ST03326,2025-12-15,Late
ST03243,2025-10-19,Late
ST01335,2025-09-16,Late
ST02142,2025-12-01,Absent
ST02771,2025-12-25,Late
ST03607,2025-10-15,Present
ST01509,2025-12-23,Late
ST02825,2025-12-27,Absent
ST01253,2025-12-26,Absent
ST04756,2025-10-20,Present
ST03580,2025-11-11,Absent
ST02132,2025-10-17,Absent
ST00160,2025-10-08,Late
ST01577,2025-09-02,Present
ST03316,2025-11-12,Late
ST02330,2025-12-24,Absent
ST04887,2025-11-04,Absent
ST03460,2025-12-19,Late
ST03358,2025-12-22,Late
ST02074,2025-09-11,Absent
ST04901,2025-09-17,Late
ST00560,2025-10-31,Late
ST02625,2025-09-18,Absent
ST04779,2025-12-20,Present
ST04867,2025-12-22,Absent
ST04945,2025-10-08,Absent
ST04249,2025-12-10,Late
ST04350,2025-11-10,Present
ST02876,2025-10-23,Late
ST03546,2025-09-07,Absent
ST01721,2025-12-17,Absent
ST02412,2025-12-28,Present
ST00835,2025-12-08,Present
ST02818,2025-11-26,Present
ST01653,2025-12-21,Absent
ST01034,2025-09-02,Absent
ST01939,2025-09-12,Absent
ST00026,2025-11-01,Late
ST00928,2025-12-29,Present
ST01390,2025-12-05,Late
ST01643,2025-11-10,Absent
ST02767,2025-10-11,Present
ST00935,2025-12-27,Late
ST03660,2025-10-05,Late
ST01910,2025-11-01,Present
ST04928,2025-10-08,Present
ST03684,2025-09-09,Late
